spec,phase,slot,rank_index,item_id,item_name,section,url
enhancement_shaman,p3,wrist,1,32574,Bindings of Lightning Reflexes,Best in Slot Wrist Armor for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,hands,1,32234,Fists of Mukoa,Best in Slot Hand Armor for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,legs,1,30900,Bow-stitched Leggings,Best in Slot Leg Armor for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,feet,1,32366,Shadowmaster's Boots,Best in Slot Feet Armor for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,neck,1,32260,Choker of Endless Nightmares,Best in Slot Neck Jewelry for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,rings,1,32497,Stormrage Signet Ring,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,rings,2,29301,Band of the Eternal Champion,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,trinkets,2,32505,Madness of the Betrayer,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,main_hand,1,33669,Vengeful Gladiator's Cleaver,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,off_hand,1,33669,Vengeful Gladiator's Cleaver,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,ranged,1,27815,Totem of the Astral Winds,Best in Slot Totems for Enhancement Shaman  in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,main_hand,override,33669,Vengeful Gladiator's Cleaver,Wowhead Best in slot (All) Phase 3 weapon row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
enhancement_shaman,p3,off_hand,override,32262,Syphon of the Nathrezim,Wowhead next Best in slot (All) Phase 3 weapon row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,head,1,32235,Cursed Vision of Sargeras,Best in Slot Head Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,back,1,33122,Cloak of Darkness,Best in Slot Back Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,chest,1,30905,Midnight Chestguard,Best in Slot Chest Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,wrist,1,32574,Bindings of Lightning Reflexes,Best in Slot Wrist Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,hands,1,29947,Gloves of the Searing Grip,Best in Slot Hand Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,legs,1,30900,Bow-stitched Leggings,Best in Slot Leg Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,feet,1,32366,Shadowmaster's Boots,Best in Slot Feet Armor for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,neck,1,30022,Pendant of the Perilous,Best in Slot Neck Jewelry for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,rings,2,32526,Band of Devastation,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,trinkets,1,29383,Bloodlust Brooch,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,trinkets,2,28830,Dragonspine Trophy,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,two_hand,1,32332,Torch of the Damned,Best in Slot Weapons for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,ranged,1,27484,Libram of Avengement,Best in Slot Librams for Retribution Paladin in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
ret_paladin,p3,two_hand,override,32332,Torch of the Damned,Wowhead Phase 3 weapon Best row.,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-bt-hyjal-phase-3-best-in-slot-gear-burning-crusade
